동         구,영농형태: 논벼,바인더,10,10
동         구,영농형태: 논벼,관리기,77,78
동         구,영농형태: 논벼,건조기,9,9
동         구,영농형태: 논벼,이앙기,58,59
동         구,영농형태: 논벼,정미기,99,99
중         구,영농형태: 논벼,경운기,99,105
중         구,영농형태: 논벼,트랙터,12,12
중         구,영농형태: 논벼,콤바인,10,10
중         구,영농형태: 논벼,바인더,0,0
중         구,영농형태: 논벼,관리기,33,33
중         구,영농형태: 논벼,건조기,8,8
중         구,영농형태: 논벼,이앙기,35,36
중         구,영농형태: 논벼,정미기,20,20
서         구,영농형태: 논벼,경운기,232,246
서         구,영농형태: 논벼,트랙터,48,49
서         구,영농형태: 논벼,콤바인,41,42
서         구,영농형태: 논벼,바인더,6,6
서         구,영농형태: 논벼,관리기,103,105
서         구,영농형태: 논벼,건조기,17,19
서         구,영농형태: 논벼,이앙기,131,136
서         구,영농형태: 논벼,정미기,143,143
유   성   구,영농형태: 논벼,경운기,628,676
유   성   구,영농형태: 논벼,트랙터,136,149
유   성   구,영농형태: 논벼,콤바인,98,103
유   성   구,영농형태: 논벼,바인더,23,23
유   성   구,영농형태: 논벼,관리기,284,287
유   성   구,영농형태: 논벼,건조기,78,93
유   성   구,영농형태: 논벼,이앙기,354,371
유   성   구,영농형태: 논벼,정미기,363,368
대   덕   구,영농형태: 논벼,경운기,122,131
대   덕   구,영농형태: 논벼,트랙터,14,14
대   덕   구,영농형태: 논벼,콤바인,12,12
대   덕   구,영농형태: 논벼,바인더,3,3
대   덕   구,영농형태: 논벼,관리기,49,51
대   덕   구,영농형태: 논벼,건조기,16,16
대   덕   구,영농형태: 논벼,이앙기,62,65
대   덕   구,영농형태: 논벼,정미기,80,80
중         구,영농형태: 논벼,경운기,128,162
중         구,영농형태: 논벼,트랙터,16,18
중         구,영농형태: 논벼,콤바인,16,17
중         구,영농형태: 논벼,바인더,37,37
중         구,영농형태: 논벼,관리기,36,37
중         구,영농형태: 논벼,건조기,3,4
중         구,영농형태: 논벼,이앙기,51,51
중         구,영농형태: 논벼,정미기,67,68
남         구,영농형태: 논벼,경운기,77,99
남         구,영농형태: 논벼,트랙터,13,13
