"행정구역별",1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009
"행정구역별",농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명),농가 (가구),상대표준오차,농가인구 (명),상대표준오차(농가인구),농가인구(남) (명),농가인구(여) (명)
"진천군",6323,-,21176,10439,10737,6136,-,19938,9833,10105,6284,4.8,20137,5.1,10288,9849,6306,6.2,20558,4.3,10494,10064,6100,-,18593,9278,9315,6165,5.1,18427,4.7,9138,9289,5867,7.6,17412,7.2,8676,8737,5513,5.1,15961,5.0,8239,7721,5605,3.9,16013,4.7,8270,7742,5370,-,15391,7690,7701,5508,6.0,16493,6.5,7855,8638,5230,5.3,15837,5.5,7577,8260,5335,3.9,15390,4.3,7372,8018,5343,5.5,15205,5.8,7413,7791
"단양군",4429,-,13708,6685,7024,4360,-,13485,6809,6676,4251,4.1,12618,4.9,6149,6469,4036,13.0,11748,14.7,5651,6097,4509,-,12239,6002,6237,4456,9.8,12324,12.4,6091,6233,3791,5.6,10423,8.1,5147,5276,3765,6.5,10087,7.5,5055,5032,3699,7.2,9632,8.5,4800,4832,3863,-,9563,4703,4860,3801,6.4,8968,5.0,4360,4607,3788,6.7,8899,5.0,4276,4624,3713,7.0,8715,6.1,4151,4565,3494,6.9,8065,6.7,3871,4195
"중원군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"제천군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"증평군",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1799,-,5186,2559,2627,1791,9.5,5192,8.5,2547,2645,1725,11.7,4997,10.8,2465,2532,1686,11.9,4810,9.6,2406,2404,1653,12.9,4476,11.6,2234,2242
"충청남도",185533,-,601833,292178,309655,180963,-,570755,275660,295095,175570,1.6,560099,1.7,272275,287825,174114,1.7,540001,2.0,261587,278414,179550,-,538718,265681,273037,172833,1.6,514808,1.7,250167,264641,168521,1.6,485598,1.7,238836,246762,164080,1.7,468936,1.7,230215,238721,160784,1.7,452784,1.8,222369,230416,163197,-,446022,219411,226611,161986,1.4,437295,1.6,214709,222586,161025,1.5,433585,1.7,213289,220296,160734,1.5,428273,1.7,210135,218139,158528,1.5,417312,1.7,204867,212445
"천안시",11892,-,40467,20150,20316,11732,-,40096,19563,20533,11021,4.7,39079,5.3,19031,20048,11791,5.5,42455,5.6,20706,21748,11700,-,38929,19680,19249,11636,5.2,40145,5.6,19803,20342,11025,5.1,34673,5.8,17818,16855,10778,5.4,33349,6.2,17123,16225,10615,5.3,33269,6.5,17170,16099,12574,-,39571,19890,19681,12591,6.7,39036,5.9,19889,19146,12424,7.0,38371,5.8,19471,18900,12885,6.4,38733,5.3,20177,18556,13408,6.7,39769,6.5,20508,19261
"공주시",13215,-,44057,21234,22823,13083,-,40677,20630,20047,12677,7.3,39815,7.5,19978,19837,12387,7.8,37855,8.4,18529,19326,13461,-,40377,20139,20238,12424,7.0,37961,7.0,18879,19082,12848,5.1,35932,5.6,17657,18275,12714,5.7,35312,5.7,17250,18062,12323,6.0,33316,5.8,16297,17018,12652,-,35038,17351,17687,13083,5.3,37711,5.9,18891,18820,12830,5.6,36191,6.9,18057,18134,12904,5.4,35674,7.0,17545,18129,12750,5.3,34814,6.5,16812,18002
"보령시",11806,-,39831,19857,19973,11350,-,36267,17411,18856,11872,5.9,37162,6.6,17938,19224,11260,6.5,33410,7.4,16259,17151,10897,-,31243,15577,15666,11126,7.6,31748,7.8,15868,15880,10017,5.1,28343,6.0,14017,14326,9488,5.2,26683,5.4,13186,13497,9325,5.9,25572,6.1,12712,12860,9843,-,25682,12632,13050,9235,4.5,24350,5.1,11976,12375,8986,5.2,23283,5.6,11633,11650,9472,4.7,24653,4.0,12405,12248,9219,5.1,23523,4.6,11910,11613
"아산시",12852,-,44374,21150,23225,12564,-,41570,19637,21933,12325,5.8,42502,5.4,20955,21547,11442,9.5,37930,9.4,18724,19206,12651,-,40725,20434,20291,11826,8.2,36399,7.9,17652,18371,11276,5.9,36291,5.7,17858,18433,11221,5.4,35946,4.9,17805,18141,10937,5.2,34267,4.4,16875,17392,11519,-,34791,17534,17257,10827,5.4,31545,6.4,15262,16283,10697,5.7,31488,6.0,15034,16454,10439,5.8,29665,5.7,14168,15497,10180,5.1,28701,5.9,14200,14500
"서산시",14711,-,47877,23459,24418,14606,-,47807,22696,25110,14064,6.6,45958,7.7,22338,23620,14088,6.6,43354,8.4,20995,22359,14456,-,42776,20893,21883,14355,5.7,44098,6.6,21447,22651,14405,4.1,39598,4.5,19253,20345,13853,4.3,37786,4.8,18490,19296,13631,4.7,36402,5.1,17757,18645,13564,-,36675,17911,18764,13740,4.8,35820,5.4,17591,18229,13436,5.3,34476,5.6,16947,17529,13490,5.7,34073,5.8,16623,17450,13139,6.1,32811,6.3,15870,16941
"논산시",-,-,-,-,-,16356,-,50652,24109,26543,15083,5.8,48586,6.1,23560,25025,14142,6.3,43937,6.8,20787,23150,15714,-,47963,23723,24240,14520,6.2,43435,6.2,21141,22295,14572,5.5,42849,5.1,21448,21401,14580,6.0,42661,5.6,21322,21339,14211,6.4,41088,6.3,20469,20619,13120,-,36258,17968,18290,14238,3.7,36426,4.5,18139,18287,14090,4.2,36394,4.7,18490,17904,13772,4.1,36270,5.4,17821,18449,12810,4.2,34138,5.5,16637,17500
"대천시",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"온양시",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"계룡시",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,469,-,1362,691,671,507,13.4,1553,15.4,763,789,546,13.6,1723,17.2,849,874,538,14.4,1588,16.3,762,826,492,16.7,1559,16.9,760,799
"금산군",9861,-,29099,14062,15036,9588,-,28925,14464,14462,9445,4.2,29430,3.6,14595,14835,9575,6.1,30761,5.3,15133,15628,9614,-,26718,12984,13734,8919,5.3,27084,4.7,13477,13607,8820,9.5,26439,7.4,13287,13153,8729,8.4,25331,6.0,12889,12442,8649,8.7,24610,6.5,12510,12100,8848,-,22644,11022,11622,8895,5.8,24096,9.7,11999,12097,8592,5.6,23557,10.0,11701,11856,8176,6.2,21676,9.7,10783,10893,7991,6.8,19768,7.3,9812,9956
"연기군",7444,-,24909,12405,12504,7321,-,23294,11140,12154,6836,7.7,22824,6.6,11015,11808,6525,7.6,21781,9.2,10639,11142,7425,-,23611,11709,11902,7069,4.6,22937,5.9,11260,11677,6692,6.2,20867,7.3,10051,10816,6647,6.1,21012,7.1,10063,10949,6470,5.3,20351,6.2,9829,10522,6424,-,19325,9693,9632,6886,7.1,20042,7.7,9975,10067,6965,7.1,20292,7.3,10287,10004,7037,7.2,20092,7.6,9950,10142,7161,7.0,19846,7.6,9779,10068
"부여군",15083,-,47590,22937,24654,14470,-,43977,21336,22640,13523,4.2,41906,4.9,20378,21528,14092,4.3,44568,5.7,20976,23593,14079,-,40927,20000,20927,13281,4.3,41769,4.7,20078,21691,14430,8.7,39327,8.4,19420,19907,13397,8.9,36673,8.1,17976,18697,13063,8.8,34975,8.2,17222,17754,12071,-,31876,15667,16209,11728,4.8,31066,6.1,15240,15826,11363,5.1,29604,6.6,14666,14938,10890,5.3,29182,7.5,14679,14503,11211,4.8,29050,7.4,14701,14349
"서천군",10900,-,34486,16463,18023,10836,-,32741,15740,17001,11127,5.2,33267,6.6,16085,17182,10150,6.2,29312,8.0,14244,15068,9883,-,27082,13130,13952,9690,5.7,26492,6.9,13152,13341,8916,6.2,24469,8.0,11629,12840,8716,6.5,23815,8.0,11235,12580,8848,7.0,23675,8.0,11142,12533,8518,-,21391,10422,10969,7835,7.2,19610,5.8,9646,9964,8168,8.2,20065,7.1,10133,9932,8070,8.7,19979,7.2,9743,10237,7836,7.7,18936,4.8,9409,9527
"청양군",7911,-,23902,11691,12211,7720,-,23893,11571,12321,7668,4.8,23297,5.5,11228,12069,7906,4.8,22454,5.8,10813,11641,7684,-,21636,10516,11120,7912,4.9,21194,5.0,10146,11048,7551,3.0,19862,6.9,9408,10454,7312,2.8,18756,6.1,8827,9928,7062,3.8,18137,6.7,8604,9533,6819,-,17234,8390,8844,7057,5.9,17732,7.9,8754,8978,7061,6.1,17520,7.2,8558,8962,7127,6.0,17148,7.2,8262,8885,6949,6.3,16719,7.8,8102,8616
"홍성군",12863,-,43353,20730,22623,12469,-,39533,18393,21140,12047,4.1,38763,3.7,18540,20223,11763,4.7,35984,5.9,17522,18462,12613,-,37080,17921,19159,12057,4.3,34598,5.9,16684,17914,11901,7.7,34285,9.0,16921,17364,11913,7.9,33727,9.2,16547,17180,11785,7.8,33111,9.0,16184,16927,11108,-,29425,14185,15240,10414,2.9,27583,4.1,13323,14260,10834,3.3,28552,4.8,13506,15047,11126,2.5,28995,3.7,13964,15031,11241,3.6,28933,4.6,14098,14834
"예산군",13644,-,45417,22169,23248,13110,-,41778,20617,21162,13173,6.9,40094,8.1,19540,20554,13384,6.0,38764,8.8,18819,19945,13667,-,42524,21123,21401,13004,5.3,37148,6.5,17895,19253,12558,5.3,36887,7.4,18241,18646,12335,6.2,36068,7.7,17462,18606,11842,7.0,34206,8.1,16514,17692,12127,-,32439,15889,16550,11427,4.7,30069,6.2,14655,15414,11476,4.0,31317,6.1,15402,15915,11385,3.4,30305,4.8,14961,15343,11193,3.9,29612,5.5,14557,15056
"태안군",9771,-,29221,13590,15631,9472,-,27062,13335,13726,8706,4.8,24128,5.2,11633,12495,8802,4.7,23632,5.2,10879,12752,9823,-,28300,13762,14538,8880,5.5,23418,5.1,10964,12455,8307,6.0,23023,5.6,11004,12020,7826,6.0,21753,5.8,10249,11504,7937,5.8,21822,5.5,10401,11421,8950,-,22406,10687,11719,9687,6.8,24316,7.2,11114,13202,9976,7.7,25345,7.8,11464,13882,9871,7.8,24779,8.4,11200,13579,9411,7.6,23290,8.0,10410,12880
"당진군",16707,-,52550,25214,27335,16284,-,52483,25016,27467,16003,7.0,53289,7.9,25460,27829,16806,6.3,53804,7.7,26561,27243,15883,-,48827,24090,24737,16134,5.6,46380,7.0,21722,24658,15202,5.3,42751,5.8,20825,21926,14570,6.6,40066,6.5,19791,20275,14086,6.8,37982,6.8,18682,19301,14591,-,39905,19479,20426,13835,5.4,36341,6.1,17493,18848,13580,5.8,35408,6.2,17090,18317,13554,5.8,35463,6.5,17092,18371,13538,5.8,35844,7.4,17301,18543
"천안군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"공주군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"보령군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"서산군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"아산군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"논산군",16874,,54702,27067,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"전주시",5184,-,20931,10539,10391,5011,-,17863,8490,9373,4848,5.1,17767,4.6,8491,9277,4630,6.8,17181,6.1,8457,8725,5153,-,18145,9021,9124,4713,7.1,16041,7.7,7928,8113,4211,7.2,14464,8.6,7236,7228,4228,7.0,14865,7.7,7412,7454,4147,8.9,13924,9.7,6761,7163,6066,-,19638,9889,9749,5975,8.4,17816,10.8,9388,8428,5896,9.2,18227,11.5,9505,8722,5990,8.5,17279,10.6,8506,8773,6014,8.9,17774,9.7,8826,8948
"군산시",9465,-,34585,16806,17779,8997,-,29666,14457,15209,8947,5.3,29263,5.4,14544,14719,8368,5.6,27220,5.7,13670,13550,8562,-,27826,13908,13918,7758,5.0,23734,5.1,11657,12077,8145,6.2,25117,6.2,12777,12340,7899,6.7,25042,7.3,12433,12610,7753,7.0,24785,7.3,12341,12443,8552,-,24592,12178,12414,8597,5.7,23178,6.2,11431,11746,7989,6.3,22019,6.8,10965,11053,7905,5.9,21450,7.1,10434,11016,7685,6.6,20905,7.6,10167,10738
"익산시",-,-,-,-,-,15982,-,53694,25473,28221,16325,5.5,54449,5.2,26204,28245,15284,5.2,50342,6.7,24787,25554,15274,-,48275,24058,24217,14016,6.0,45857,6.7,22443,23414,12256,6.0,38083,6.0,18840,19243,12132,5.7,36710,5.5,18010,18700,11909,5.8,35176,5.5,16885,18291,13757,-,39705,19698,20007,13644,6.1,41507,6.6,20858,20649,13946,6.3,41611,6.0,20957,20654,13650,6.8,39868,7.1,19933,19935,13571,7.0,39379,9.0,19611,19768
"정읍시",16384,-,47954,22632,25321,15717,-,44901,20794,24106,15697,5.7,46136,6.0,21546,24590,16028,6.1,44091,6.6,19800,24291,15024,-,40406,19454,20952,14976,5.5,39138,5.8,18365,20773,14592,6.2,38683,6.1,18412,20271,13956,6.1,37643,5.8,17646,19997,13796,5.9,36309,5.6,17124,19185,13003,-,32313,15556,16757,12296,5.8,31687,6.4,15270,16417,11928,5.2,30745,5.4,14902,15843,11795,5.4,29722,6.0,14442,15281,11668,6.5,28281,6.7,13732,14549
"남원시",13264,-,40228,18566,21662,12885,-,36009,17147,18862,12284,5.2,34469,5.9,15994,18475,12401,5.5,34624,6.7,16249,18376,12361,-,33177,15878,17299,12019,4.3,29971,5.4,13826,16144,11322,5.1,30943,6.7,14619,16324,11241,5.1,30682,6.5,14295,16387,10828,4.6,29830,5.9,14245,15585,11121,-,27688,13128,14560,10738,5.2,25387,5.6,12235,13152,10336,5.3,24537,6.1,11538,12999,9959,5.0,23478,6.1,11109,12369,9575,5.5,22636,7.3,10636,12000
"김제시",16676,-,53540,26438,27102,16144,-,51315,24445,26870,16754,6.3,52044,6.9,25439,26605,15879,5.9,46304,6.5,22130,24174,15536,-,45305,22157,23148,16090,6.1,43906,6.4,21345,22561,14254,6.4,39645,6.5,19186,20459,13722,6.6,38456,7.0,18683,19774,13223,6.7,36626,7.3,17716,18910,13192,-,35033,17108,17925,11824,6.4,31333,6.9,15815,15518,11640,6.1,31599,6.4,15765,15833,11365,6.3,31018,6.6,15653,15365,11265,6.8,30472,6.8,15477,14995
"정주시",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"남원군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"정읍군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"김제군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"완주군",11435,-,40168,19865,20303,11205,-,38646,18611,20034,11315,4.7,38343,5.9,18453,19890,10904,6.4,37611,7.8,17810,19801,10831,-,33596,16627,16969,10441,4.6,34304,6.9,16432,17872,9797,4.2,27636,4.5,13631,14005,9499,3.6,26240,4.1,12908,13332,9524,3.9,26160,4.1,12684,13476,9312,-,27005,13474,13531,10281,5.4,30270,6.9,15313,14957,10146,6.0,29679,6.8,15040,14639,9465,7.1,27702,6.9,14212,13490,9213,8.2,26166,8.5,13280,12885
"진안군",7654,-,21783,10615,11167,7413,-,21712,10217,11494,7341,3.4,20574,5.6,9804,10770,7145,4.9,18692,5.6,9110,9582,6542,-,17345,8441,8904,6272,4.8,16545,4.7,8196,8349,5370,9.2,12595,6.9,6156,6439,5387,6.9,13046,4.3,6432,6614,5378,5.7,12892,3.7,6263,6630,4958,-,12114,6011,6103,5327,7.8,11394,7.5,5398,5996,5223,8.8,11019,8.8,5128,5891,5204,9.4,11444,8.0,5288,6156,5342,9.5,11840,7.8,5617,6223
"무주군",5498,-,16212,7477,8735,5266,-,15852,7543,8310,5012,7.1,15218,9.6,7248,7970,4646,9.7,13187,11.2,6452,6735,5118,-,13434,6456,6978,4932,7.4,12864,8.0,6160,6705,4463,3.5,11191,4.0,5375,5816,4409,2.9,10735,3.3,5137,5599,4393,2.9,10895,4.2,5220,5674,4414,-,10537,5053,5484,4682,4.7,10156,6.0,4919,5237,4686,5.0,10512,6.2,5051,5461,4511,5.5,10147,6.6,4861,5286,4524,5.9,10215,6.7,4941,5275
"장수군",5575,-,16543,7883,8660,5454,-,16364,7921,8443,5398,4.4,15529,5.8,7479,8050,5308,6.8,14812,9.5,7207,7605,5019,-,13608,6531,7077,4776,5.3,12895,6.3,6248,6647,4433,5.5,12208,9.8,5934,6274,4452,5.9,12382,12.5,6069,6313,4391,7.0,12013,13.3,5685,6328,4787,-,12039,5808,6231,4452,6.1,10696,8.7,5228,5468,4306,7.5,10781,9.0,5182,5599,4172,7.7,10504,7.3,5057,5446,4189,7.7,10502,8.5,5032,5470
"임실군",7745,-,22703,10637,12066,7680,-,20833,9437,11397,7066,6.1,19511,7.0,8973,10538,6539,8.4,17746,8.7,8487,9259,7004,-,17616,8374,9242,6482,7.1,16303,7.8,7522,8781,6221,7.5,14333,8.2,6819,7514,6284,5.7,14985,6.3,7176,7808,5986,5.2,14499,5.3,6940,7559,6045,-,14280,6768,7512,5835,3.8,13071,4.7,6116,6955,5768,4.3,12806,5.6,5976,6829,5685,4.5,12347,5.5,5666,6681,5477,5.4,11834,6.7,5424,6410
"순창군",7912,-,21558,10264,11294,7839,-,20718,9378,11339,7313,4.3,18296,0.6,8240,10056,7435,6.2,18529,7.7,8570,9959,7221,-,18154,8517,9637,7304,5.0,18358,5.4,8686,9672,6680,7.1,15502,9.0,7384,8119,6406,6.5,14749,8.0,6927,7822,6306,5.7,14352,8.2,6875,7477,6234,-,14658,6812,7846,6357,3.9,14400,4.8,6634,7766,5996,4.4,13327,5.7,5990,7338,5947,5.4,13314,6.1,5988,7326,5788,6.8,13072,6.8,5961,7111
"고창군",14534,-,42690,20110,22580,14145,-,41124,19041,22084,13353,5.1,40599,4.7,19313,21285,13053,6.1,39074,5.7,18578,20496,13168,-,33172,15732,17440,12940,4.7,34850,5.6,16435,18415,11790,8.0,28236,10.0,12813,15423,11946,8.2,27835,10.5,12434,15401,11586,8.4,26455,10.0,11630,14825,11882,-,28106,13292,14814,11262,5.2,26940,5.6,12732,14209,10510,5.3,25226,7.0,11698,13528,10127,6.0,24116,8.1,11225,12891,10336,6.2,24478,7.3,11171,13307
"부안군",11666,-,35466,16535,18932,11223,-,36293,17157,19135,10463,6.4,32671,5.2,15859,16812,9685,4.2,27331,5.8,13172,14159,10604,-,28848,13777,15071,9548,4.8,24855,3.0,11846,13009,9385,2.9,24941,3.1,11761,13180,8982,2.8,23626,4.5,11024,12602,8542,2.6,22534,4.3,10634,11900,8426,-,21290,10208,11082,7637,7.5,19663,13.5,9177,10486,7038,9.0,18167,15.2,8418,9749,6832,8.6,17734,14.5,8232,9502,6998,9.1,18031,15.3,8468,9563
"익산군",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"전라남도",245990,-,702797,329497,373299,240716,-,669850,312004,357845,234560,1.3,660827,1.6,309596,351231,229342,1.4,632539,1.7,297625,334914,232634,-,606419,287881,318538,226961,1.2,590880,1.5,277128,313752,208190,1.2,522290,1.5,243861,278429,203491,1.3,510744,1.5,240269,270475,199053,1.4,492836,1.6,229667,263170,198764,-,477611,224621,252990,194565,1.4,461036,1.6,214839,246197,190387,1.4,452324,1.7,209499,242825,185569,1.5,438961,1.8,203519,235442,181090,1.5,425154,1.7,196089,229065
"목포시",1092,-,3598,1787,1811,1020,-,2986,1462,1523,984,4.6,2986,5.8,1470,1515,1017,4.3,3010,7.2,1478,1532,1155,-,3389,1668,1721,1110,10.2,3082,8.9,1552,1529,1081,7.0,3139,6.2,1561,1579,1111,14.3,3037,15.2,1481,1557,1162,18.1,3304,18.6,1640,1664,1256,-,3565,1729,1836,1152,11.4,3335,15.6,1401,1934,921,15.3,2493,16.9,1106,1388,976,16.9,2538,21.1,1250,1287,954,17.4,2427,23.5,1110,1317
"여수시",1008,-,4112,2035,2077,869,-,3233,1611,1622,14119,7.5,43885,6.2,20660,23226,13128,5.0,39669,7.5,18487,21183,12592,-,36256,17555,18701,11755,4.3,34891,5.6,16518,18371,11118,5.7,34535,6.1,15871,18664,10873,6.3,33393,7.0,15640,17753,10785,7.6,33468,7.8,15367,18101,10890,-,27821,13209,14612,12047,7.4,30862,8.8,14595,16267,11640,7.8,30049,9.0,13883,16166,11012,7.3,27230,8.5,12502,14728,10850,6.7,26898,8.2,12077,14821
"순천시",14743,-,46252,22161,24090,14582,-,45758,21831,23927,15140,7.6,49260,9.7,23736,25524,14082,6.5,44444,8.5,21823,22620,14720,-,42155,20431,21724,14409,4.4,43390,5.9,21317,22073,12910,4.7,35016,5.7,16335,18681,12240,6.0,32958,6.5,15372,17586,12346,5.7,32379,5.8,15391,16987,12968,-,33152,15925,17227,12748,5.5,34168,6.2,16253,17915,12496,5.7,32797,6.4,15419,17378,12346,6.2,32115,6.5,15381,16735,11942,7.2,30235,7.0,14343,15892
"나주시",18592,-,56643,26480,30163,18195,-,51803,24013,27791,17954,4.9,53131,5.3,24900,28232,18916,5.5,54232,5.6,25398,28834,17070,-,45652,21953,23699,17612,4.7,47241,6.1,21699,25542,16104,4.5,41884,6.4,20169,21716,15920,5.5,40983,6.9,20206,20777,15661,5.7,39359,6.5,19212,20148,14732,-,36464,17197,19267,14959,6.9,36722,7.7,17244,19478,14625,7.0,36449,7.7,16686,19763,14440,7.5,35461,8.3,16396,19065,13237,7.6,31699,7.7,14752,16948
"여천시",1984,,7783,3759,-,1996,,6930,3292,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
"광양시",7856,-,27143,13007,14136,7540,-,24620,11651,12970,7183,5.7,23934,5.2,11253,12681,7345,7.8,22364,9.4,10683,11681,7229,-,21569,10517,11052,7591,6.6,22735,6.2,11112,11623,6477,2.8,18097,5.5,8774,9323,6139,4.0,16723,8.2,8018,8704,6365,5.2,17156,8.4,8341,8816,7155,-,19147,9200,9947,7136,5.3,18208,6.6,8681,9526,6968,6.9,18220,6.7,8510,9709,6669,7.4,17890,7.6,8447,9442,6794,7.8,17955,7.1,8416,9538
"동광양시",-,,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-
